YEAR,MONTH_NAME,BEGIN_HOUR,STATE,WFO,TOR_LENGTH,TOR_WIDTH,DURATION_MINUTES,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,HIGH_PROPERTY_DAMAGE
2018,June,16,COLORADO,PUB,0.74,30.0,2,3.0,S,37.9307,-103.5487,37.9319,-103.5487,0
2018,June,14,MISSOURI,SGF,2.48,200.0,5,2.0,S,38.0654,-93.8217,38.08,-93.78,0
2018,June,9,KENTUCKY,LMK,0.6,100.0,1,0.0,NNE,37.3849,-86.9283,37.386,-86.9183,1
2018,May,18,KANSAS,TOP,0.01,20.0,0,3.0,WSW,38.2829,-95.998,38.2829,-95.998,0
2018,June,14,MISSOURI,DVN,0.18,10.0,2,1.0,NNE,40.4791,-92.1659,40.4798,-92.1627,0
2018,June,15,NEBRASKA,GID,0.45,50.0,1,3.0,ESE,40.3999,-99.2125,40.4037,-99.2055,0
2018,June,14,NEBRASKA,GID,0.01,50.0,0,5.0,SSW,40.3624,-99.3105,40.3624,-99.3105,0
2018,June,14,NEW HAMPSHIRE,GYX,0.2,20.0,1,3.0,NW,44.08,-71.72,44.08,-71.72,0
2018,June,14,NEW HAMPSHIRE,GYX,9.45,25.0,12,2.0,SW,44.15,-72.0,44.1,-71.83,0
2018,June,16,WEST VIRGINIA,PBZ,0.21,60.0,1,2.0,S,39.543,-79.875,39.541,-79.872,0
2018,June,11,KENTUCKY,LMK,1.6,50.0,2,2.0,E,37.322,-86.2472,37.3203,-86.2166,0
2018,May,18,KANSAS,TOP,0.01,25.0,0,3.0,WSW,38.408,-95.91,38.408,-95.91,0
2018,July,16,LOUISIANA,LCH,0.09,10.0,1,7.0,WNW,30.02,-93.48,30.0207,-93.4786,0
2018,May,15,ILLINOIS,ILX,0.81,25.0,6,3.0,ENE,39.3302,-88.395,39.3217,-88.4055,0
2018,June,13,IOWA,DVN,6.32,50.0,8,2.0,SE,41.3082,-92.305,41.3686,-92.2197,0
2018,June,21,TEXAS,AMA,0.53,50.0,1,2.0,W,35.448,-100.299,35.446,-100.29,0
2018,April,19,FLORIDA,KEY,0.88,60.0,8,3.0,SW,24.9879,-80.5511,24.9907,-80.5374,0
2018,April,19,FLORIDA,KEY,0.23,20.0,8,1.0,S,25.0021,-80.5197,25.0053,-80.5194,0
2018,June,17,INDIANA,IWX,0.68,200.0,1,2.0,N,41.6051,-85.0271,41.6084,-85.0147,0
2018,June,17,INDIANA,IWX,0.89,375.0,6,1.0,SW,41.6138,-85.0163,41.6182,-85.0002,0
2018,June,17,ALABAMA,BMX,1.46,260.0,4,3.0,ESE,34.2415,-87.1344,34.2482,-87.1101,0
2018,June,12,IDAHO,PIH,5.1,80.0,23,5.0,NW,43.8712,-113.491,43.8302,-113.4058,0
2018,May,18,KANSAS,TOP,7.79,30.0,24,4.0,W,39.4491,-97.6107,39.4885,-97.4739,0
2018,June,20,IOWA,DVN,0.1,20.0,1,4.0,NE,42.4419,-91.6231,42.443,-91.6219,0
2018,May,19,KANSAS,TOP,0.01,25.0,0,3.0,SSE,38.436,-95.723,38.436,-95.723,0
2018,June,19,SOUTH DAKOTA,UNR,2.69,200.0,14,6.0,NNW,45.478,-103.8812,45.5165,-103.8891,0
2018,July,13,TEXAS,EWX,0.7,20.0,2,3.0,NW,30.5615,-97.5903,30.559,-97.6016,0
2018,September,17,NEBRASKA,GLD,0.01,200.0,2,5.0,SW,40.243,-101.2862,40.2431,-101.2862,0
2018,November,16,MISSOURI,SGF,0.03,20.0,1,3.0,SSE,38.06,-92.29,38.0601,-92.2895,0
2018,July,8,TEXAS,SHV,0.25,30.0,1,6.0,ENE,31.4526,-93.7545,31.4538,-93.7505,0
2018,March,21,GEORGIA,FFC,1.02,400.0,1,4.0,NNW,33.774,-85.3617,33.776,-85.3441,1
2018,September,15,TEXAS,LUB,0.05,30.0,1,4.0,WSW,33.47,-101.88,33.4707,-101.8798,0
2018,July,14,INDIANA,IND,0.6,30.0,2,1.0,WSW,40.1954,-85.6115,40.1985,-85.6009,0
2018,September,13,NEW MEXICO,ABQ,0.2,50.0,3,6.0,NNW,36.38,-103.99,36.3788,-103.9867,0
2018,March,22,GEORGIA,FFC,0.53,315.0,3,3.0,SE,33.6226,-84.6252,33.6267,-84.6176,1
2018,March,20,GEORGIA,FFC,5.06,630.0,5,6.0,NNW,34.7903,-83.784,34.7402,-83.719,1
2018,July,18,KANSAS,DDC,2.9,50.0,10,16.0,SSW,37.7853,-101.9059,37.7568,-101.9251,0
2018,July,16,SOUTH DAKOTA,FSD,0.11,25.0,1,3.0,NE,43.5812,-97.047,43.5819,-97.0451,0
2018,March,21,GEORGIA,FFC,1.39,500.0,2,1.0,NW,33.8115,-85.1924,33.7916,-85.1888,1
2018,July,16,SOUTH DAKOTA,FSD,0.1,10.0,1,5.0,SW,43.51,-96.9,43.5104,-96.8981,0
2018,July,11,WISCONSIN,GRB,0.08,10.0,1,1.0,NW,44.0624,-89.2517,44.0621,-89.2533,0
2018,July,14,WYOMING,RIW,0.23,20.0,1,1.0,E,42.9,-106.32,42.8974,-106.3173,0
2018,July,17,KENTUCKY,PAH,1.04,20.0,2,8.0,SW,36.8742,-88.1665,36.8814,-88.1501,0
2018,September,13,ILLINOIS,LOT,1.71,75.0,4,1.0,N,41.8693,-87.7457,41.877,-87.7141,0
2018,September,20,MINNESOTA,ARX,0.2,50.0,1,2.0,NNE,43.8443,-91.7903,43.8468,-91.7883,0
2018,September,20,MINNESOTA,ARX,4.94,50.0,6,4.0,SW,43.8468,-91.7883,43.9093,-91.7401,0
2018,July,12,INDIANA,IWX,0.5,50.0,2,1.0,SSE,41.3823,-86.2197,41.3874,-86.2129,0
2018,July,21,OHIO,CLE,6.78,25.0,10,3.0,WSW,41.6219,-83.4714,41.7201,-83.4714,1
2018,July,21,OHIO,CLE,0.62,20.0,2,2.0,ESE,40.513,-83.1153,40.5201,-83.1082,0
2018,July,14,INDIANA,IWX,0.8,25.0,1,3.0,SW,40.7281,-85.718,40.7337,-85.7047,0
2018,September,13,OHIO,CLE,3.18,25.0,8,2.0,SSW,41.5017,-81.068,41.4599,-81.0422,0
2018,September,13,OHIO,CLE,2.48,25.0,6,3.0,ENE,41.4814,-81.0206,41.4479,-81.0033,1
2018,July,11,MINNESOTA,MPX,0.21,10.0,11,2.0,WNW,43.54,-94.67,43.542,-94.6732,0
2018,July,18,MONTANA,GGW,2.1,250.0,4,1.0,S,48.7702,-104.5307,48.7501,-104.4963,0
2018,May,16,PENNSYLVANIA,CTP,0.29,100.0,1,1.0,NNE,40.1164,-78.9219,40.1151,-78.9167,0
2018,May,10,NEVADA,LKN,0.01,25.0,1,8.0,SSW,40.84,-117.34,40.84,-117.34,0
2018,May,11,NEVADA,LKN,0.01,15.0,1,9.0,NNE,41.15,-117.52,41.15,-117.52,0
2018,May,18,IOWA,DMX,1.07,25.0,2,1.0,NNE,41.4875,-93.2459,41.4997,-93.233,0
2018,May,20,VIRGINIA,RNK,1.0,100.0,2,4.0,SSW,37.2779,-79.5621,37.2926,-79.5593,0
2018,May,14,WYOMING,RIW,3.45,25.0,4,2.0,NE,41.5959,-109.9419,41.6086,-109.8652,0
2018,May,16,PENNSYLVANIA,CTP,0.54,100.0,1,1.0,WNW,40.1377,-79.1034,40.1336,-79.0948,0
2018,May,12,NEVADA,LKN,0.01,10.0,1,5.0,SSE,41.73,-115.92,41.73,-115.92,0
2018,May,21,OHIO,ILN,1.85,75.0,3,0.0,WNW,39.053,-83.9283,39.0604,-83.8951,0
2018,May,14,WYOMING,RIW,0.49,20.0,1,9.0,ESE,42.3367,-108.7514,42.3314,-108.758,0
2018,December,0,MISSOURI,SGF,0.49,50.0,3,2.0,S,36.9432,-93.7216,36.95,-93.7189,1
2018,May,19,NEW YORK,BGM,1.11,100.0,2,3.0,ENE,42.7139,-77.1529,42.7107,-77.1315,0
2018,September,15,INDIANA,PAH,0.02,25.0,1,0.0,E,38.0008,-86.9434,38.0009,-86.9431,0
2018,May,15,OKLAHOMA,OUN,0.6,30.0,1,5.0,SW,34.939,-99.318,34.946,-99.312,0
2018,May,15,OKLAHOMA,OUN,1.2,30.0,2,3.0,SE,34.953,-99.213,34.958,-99.193,0
2018,May,17,OKLAHOMA,OUN,0.4,20.0,1,6.0,S,34.27,-98.977,34.269,-98.97,0
2018,May,7,TEXAS,EWX,5.12,50.0,21,2.0,ENE,30.5905,-97.8241,30.6634,-97.8391,0
2018,May,16,NEBRASKA,LBF,0.85,10.0,15,12.0,SE,41.76,-98.39,41.7604,-98.3735,0
2018,May,18,OKLAHOMA,OUN,3.5,50.0,5,3.0,SSE,34.195,-98.676,34.197,-98.616,0
2018,May,19,OKLAHOMA,OUN,1.3,40.0,1,1.0,NNW,35.028,-97.354,35.039,-97.336,0
2018,May,18,MONTANA,GGW,0.28,10.0,1,4.0,W,47.14,-104.89,47.1378,-104.885,0
2018,May,15,OKLAHOMA,OUN,1.1,30.0,2,4.0,SE,34.926,-99.328,34.939,-99.318,0
2018,May,17,OKLAHOMA,OUN,0.5,20.0,0,1.0,N,34.258,-99.079,34.258,-99.079,0
2018,May,12,ARKANSAS,TSA,9.5,550.0,10,2.0,NE,35.3286,-94.0039,35.3731,-93.8502,0
2018,May,17,MISSOURI,SGF,2.3,100.0,4,2.0,WNW,37.4785,-93.3062,37.4893,-93.2621,0
2018,May,17,MISSOURI,SGF,2.0,100.0,1,2.0,N,37.5025,-93.2799,37.5016,-93.2455,0
2018,May,16,MONTANA,TFX,0.69,50.0,5,1.0,S,46.91,-109.78,46.9,-109.78,0
2018,May,17,INDIANA,LOT,0.1,25.0,1,2.0,ENE,40.9111,-87.3446,40.9116,-87.3429,0
2018,May,11,NORTH DAKOTA,BIS,0.89,50.0,15,1.0,E,47.3826,-98.9408,47.3709,-98.9327,0
2018,May,18,IOWA,DMX,0.43,25.0,1,4.0,SSW,41.5479,-93.2512,41.5526,-93.2456,0
2018,May,18,IOWA,DMX,0.39,25.0,1,4.0,SE,41.6012,-93.1442,41.6045,-93.1382,0
2018,May,12,UTAH,SLC,0.28,5.0,2,22.0,SE,40.1438,-111.1321,40.14,-111.13,0
2018,May,14,UTAH,SLC,0.1,5.0,2,0.0,E,41.9697,-112.714,41.9703,-112.7122,0
2018,May,13,KANSAS,GLD,4.48,100.0,8,12.0,S,39.1907,-99.8292,39.251,-99.7987,0
2018,May,18,MISSOURI,PAH,5.9,50.0,15,4.0,WNW,36.6351,-90.337,36.5881,-90.2481,0
2018,May,18,OKLAHOMA,OUN,0.05,10.0,0,6.0,ESE,35.398,-99.815,35.398,-99.815,0
2018,May,16,TEXAS,OUN,0.2,25.0,0,5.0,NNW,34.2169,-99.3235,34.2169,-99.3235,0
2018,May,15,IDAHO,PIH,12.0,25.0,30,4.0,NE,43.4709,-112.7636,43.5938,-112.5942,0
2018,May,16,COLORADO,BOU,3.5,50.0,22,4.0,S,39.62,-103.07,39.5675,-103.0599,0
2018,September,13,OHIO,CLE,1.63,25.0,4,2.0,W,41.4479,-81.0033,41.4259,-80.9919,0
2018,February,17,KENTUCKY,LMK,0.28,50.0,1,2.0,NW,37.0351,-86.1243,37.0363,-86.1195,0
2018,May,15,PENNSYLVANIA,CTP,0.08,40.0,1,2.0,WSW,40.3119,-76.948,40.3107,-76.948,0
2018,May,17,PENNSYLVANIA,CTP,0.49,100.0,1,2.0,N,39.9524,-78.6731,39.9472,-78.6668,0
2018,May,1,MISSOURI,SGF,1.5,100.0,3,1.0,ENE,37.0554,-93.2124,37.0681,-93.1836,1
2018,May,1,MISSOURI,SGF,0.78,75.0,2,1.0,ESE,36.8435,-92.6028,36.8474,-92.5895,0
2018,May,15,NORTH DAKOTA,BIS,0.42,50.0,5,5.0,S,46.8122,-102.3243,46.8102,-102.316,0
2018,May,18,MISSOURI,PAH,2.21,150.0,5,0.0,WNW,37.453,-89.5378,37.4637,-89.4998,0
2018,September,13,NEW MEXICO,ABQ,0.33,20.0,15,5.0,NNE,36.91,-105.64,36.9135,-105.6361,0
2018,May,21,TEXAS,EWX,0.35,50.0,5,6.0,NW,30.2832,-101.5035,30.2882,-101.5044,0
2018,May,15,IDAHO,PIH,3.0,10.0,5,18.0,S,43.6695,-112.53,43.6695,-112.53,0
2018,December,0,MISSOURI,SGF,0.12,50.0,1,1.0,NNW,36.8936,-93.9261,36.8939,-93.9239,0
2018,December,0,MISSOURI,SGF,2.11,40.0,2,3.0,S,36.9943,-93.4875,37.0136,-93.458,1
2018,May,12,NORTH DAKOTA,BIS,0.32,50.0,3,5.0,SSE,47.11,-102.62,47.1098,-102.6131,0
2018,May,17,NORTH DAKOTA,BIS,0.25,50.0,2,8.0,N,46.9358,-101.83,46.9356,-101.8247,0
2018,May,18,MINNESOTA,ARX,0.46,8.0,3,3.0,SSW,43.5129,-92.2036,43.5163,-92.1958,0
2018,May,19,SOUTH DAKOTA,FSD,0.11,50.0,1,2.0,NW,44.04,-97.63,44.0394,-97.6278,0
2018,December,0,MISSOURI,SGF,1.24,75.0,1,3.0,S,37.033,-93.5611,37.0499,-93.5532,1
2018,December,0,MISSOURI,SGF,2.48,60.0,3,3.0,WSW,37.11,-93.53,37.1218,-93.4875,1
2018,December,1,MISSOURI,SGF,4.16,75.0,7,2.0,NE,37.17,-92.76,37.206,-92.6993,0
2018,May,13,OKLAHOMA,TSA,1.9,100.0,2,3.0,SE,36.6375,-96.5922,36.6527,-96.5636,0
2018,May,14,OKLAHOMA,TSA,0.9,100.0,1,4.0,W,36.6764,-96.494,36.6869,-96.4831,0
2018,December,1,MISSOURI,SGF,0.28,50.0,1,1.0,W,37.3188,-92.5682,37.322,-92.5651,0
2018,May,13,IOWA,DMX,0.87,30.0,2,3.0,SE,42.8511,-94.5836,42.8635,-94.587,0
2018,May,18,KANSAS,DDC,0.72,50.0,4,7.0,E,38.25,-100.79,38.2601,-100.787,0
2018,May,18,KANSAS,DDC,0.91,50.0,7,8.0,NE,38.0601,-101.5904,38.0732,-101.5887,0
2018,May,19,KANSAS,DDC,0.73,50.0,5,12.0,NNE,38.1406,-101.6197,38.1511,-101.6179,0
2018,May,19,KANSAS,DDC,0.47,50.0,4,19.0,NNE,38.23,-101.58,38.2364,-101.5771,0
2018,May,15,KANSAS,DDC,3.88,100.0,9,3.0,WNW,37.6719,-100.2833,37.6845,-100.215,0
2018,May,15,KANSAS,DDC,0.23,75.0,1,7.0,SSW,37.6845,-100.215,37.6846,-100.2109,0
2018,May,16,COLORADO,GLD,0.15,100.0,2,19.0,N,39.5685,-102.9322,39.5622,-102.9322,0
2018,May,19,OHIO,ILN,0.1,30.0,2,2.0,ESE,40.0393,-84.3038,40.0402,-84.3024,0
2018,May,18,OKLAHOMA,AMA,0.26,50.0,1,4.0,S,36.542,-101.638,36.546,-101.636,0
2018,May,19,OKLAHOMA,AMA,2.02,200.0,3,4.0,W,36.622,-101.272,36.644,-101.248,0
2018,May,21,TEXAS,SJT,0.4,30.0,0,33.0,SSW,30.29,-101.5,30.29,-101.5,0
2018,May,18,COLORADO,GLD,1.54,200.0,4,10.0,NNW,39.4599,-102.1996,39.4801,-102.1874,0
2018,May,18,ILLINOIS,PAH,3.11,150.0,8,3.0,WSW,37.481,-89.4697,37.504,-89.4211,0
2018,May,18,ILLINOIS,PAH,1.12,50.0,4,3.0,SSW,37.4662,-89.456,37.4756,-89.4394,0
2018,May,12,WISCONSIN,ARX,1.55,70.0,2,4.0,N,43.0307,-90.6464,43.0332,-90.616,0
2018,May,18,ILLINOIS,LOT,0.9,30.0,20,1.0,NNW,41.3802,-88.6832,41.3706,-88.6714,0
2018,May,14,IOWA,DMX,0.3,30.0,3,4.0,ENE,42.0533,-93.5533,42.0576,-93.5542,0
2018,May,16,TEXAS,AMA,0.1,50.0,1,5.0,SE,35.5,-100.57,35.5,-100.57,0
2018,May,17,TEXAS,AMA,0.1,50.0,1,3.0,S,35.48,-100.43,35.48,-100.43,0
2018,September,18,MINNESOTA,MPX,1.86,440.0,2,3.0,SSW,44.4771,-92.9206,44.5008,-92.9028,0
2018,September,17,MINNESOTA,MPX,0.58,75.0,1,2.0,NNW,44.4435,-93.0398,44.446,-93.0285,0
2018,September,18,MINNESOTA,MPX,2.6,100.0,2,5.0,NNE,44.6382,-92.6787,44.6433,-92.6262,0
2018,September,18,WISCONSIN,MPX,0.63,100.0,1,1.0,SSW,44.6433,-92.6262,44.6463,-92.6142,0
2018,August,19,MICHIGAN,APX,0.16,40.0,2,2.0,W,44.3221,-84.1679,44.3228,-84.1647,0
2018,August,19,MICHIGAN,APX,0.41,40.0,2,4.0,NNE,44.0793,-83.9773,44.0801,-83.9691,0
2018,September,17,MINNESOTA,MPX,0.73,20.0,1,4.0,NW,44.1186,-93.6027,44.1242,-93.5902,0
2018,September,17,MINNESOTA,MPX,3.91,250.0,3,1.0,E,44.0797,-93.4774,44.1039,-93.4062,0
2018,September,17,MINNESOTA,MPX,1.42,125.0,1,6.0,NE,44.1816,-93.6305,44.196,-93.61,0
2018,September,17,MINNESOTA,MPX,5.75,330.0,6,3.0,SW,44.196,-93.61,44.2545,-93.5275,0
2018,September,17,MINNESOTA,MPX,5.75,440.0,5,3.0,NNE,44.3649,-93.3035,44.4095,-93.2052,0
2018,September,17,MINNESOTA,MPX,5.8,300.0,6,5.0,NW,44.2466,-93.1307,44.3003,-93.0406,0
2018,September,17,MINNESOTA,MPX,8.12,300.0,7,3.0,ESE,44.0595,-93.332,44.0925,-93.1749,0
2018,September,17,MINNESOTA,MPX,7.22,350.0,6,2.0,NW,44.1039,-93.4062,44.1616,-93.2848,0
2018,September,14,KENTUCKY,PAH,2.23,200.0,6,1.0,SW,37.8113,-87.2577,37.822,-87.2192,1
2018,September,15,KENTUCKY,PAH,0.62,50.0,3,2.0,E,37.7532,-87.2179,37.7559,-87.2071,0
2018,September,15,KENTUCKY,PAH,0.44,25.0,1,1.0,WNW,37.854,-86.9853,37.8601,-86.9828,0
2018,September,9,NORTH CAROLINA,AKQ,0.57,50.0,1,3.0,NE,35.96,-76.75,35.967,-76.7555,0
2018,September,14,MISSISSIPPI,JAN,0.14,25.0,1,1.0,NW,33.3586,-89.5788,33.3566,-89.5786,0
2018,June,17,NEBRASKA,OAX,0.26,20.0,3,5.0,W,40.9442,-96.0081,40.9443,-96.006,0
2018,August,14,CALIFORNIA,SGX,0.24,2.0,30,1.0,NNW,33.5624,-116.6855,33.5622,-116.6897,0
2018,September,17,MINNESOTA,MPX,8.57,440.0,9,2.0,NNE,44.2527,-93.438,44.3376,-93.3116,0
2018,September,15,TENNESSEE,OHX,0.4,30.0,2,1.0,NE,35.7861,-86.16,35.7912,-86.1565,0
2018,June,16,NEBRASKA,OAX,0.1,10.0,1,1.0,W,41.0,-96.16,41.0,-96.15,0
2018,June,17,NEBRASKA,OAX,0.26,75.0,3,5.0,W,40.9726,-96.018,40.974,-96.0133,0
2018,February,15,KENTUCKY,LMK,11.64,350.0,18,1.0,ESE,36.6441,-87.0049,36.721,-86.818,1
2018,September,22,TENNESSEE,OHX,0.5,50.0,1,2.0,WNW,36.19,-85.0795,36.197,-85.0821,0
2018,August,15,WISCONSIN,GRB,0.02,25.0,1,2.0,E,43.951,-88.0424,43.951,-88.0419,0
2018,August,15,WISCONSIN,GRB,0.96,75.0,1,2.0,NNW,43.951,-88.0419,43.95,-88.0227,0
2018,February,21,KENTUCKY,LMK,1.4,100.0,3,2.0,ENE,37.086,-86.873,37.097,-86.854,0
2018,June,18,SOUTH DAKOTA,ABR,0.11,10.0,1,0.0,NE,45.5353,-100.2639,45.5355,-100.2617,0
2018,September,18,MINNESOTA,ARX,0.53,50.0,1,2.0,W,44.3665,-92.5506,44.3683,-92.5402,0
2018,August,20,MICHIGAN,APX,0.92,50.0,2,2.0,S,44.016,-83.7057,44.0167,-83.6873,0
2018,September,17,MINNESOTA,MPX,2.95,600.0,3,2.0,SW,44.3036,-93.3448,44.3333,-93.3018,0
2018,September,9,VIRGINIA,AKQ,9.15,100.0,15,2.0,ESE,36.684,-78.444,36.795,-78.354,0
2018,September,12,VIRGINIA,AKQ,0.69,100.0,5,1.0,SSW,37.711,-77.685,37.721,-77.686,0
2018,June,16,IOWA,OAX,0.25,50.0,2,1.0,S,41.01,-95.8,41.0105,-95.7952,0
2018,June,16,NEBRASKA,OAX,0.09,50.0,1,7.0,SSW,41.93,-97.1,41.9301,-97.0983,0
2018,September,13,VIRGINIA,AKQ,8.79,150.0,22,3.0,SW,37.3208,-77.7684,37.4337,-77.6945,0
2018,September,14,VIRGINIA,AKQ,4.0,100.0,10,7.0,W,37.53,-77.58,37.6,-77.55,0
2018,June,16,SOUTH DAKOTA,ABR,0.04,5.0,1,5.0,SSW,45.78,-97.05,45.7806,-97.0499,0
2018,July,16,ALABAMA,BMX,5.73,500.0,18,0.0,S,32.6488,-85.3701,32.5663,-85.3609,0
2018,February,22,KENTUCKY,LMK,1.3,100.0,2,0.0,NE,37.2332,-85.624,37.2474,-85.6086,1
2018,September,14,VIRGINIA,AKQ,7.5,350.0,18,4.0,N,37.4065,-77.6107,37.5101,-77.5635,1
2018,June,19,NEBRASKA,OAX,0.02,20.0,1,3.0,E,40.2228,-96.1757,40.2228,-96.1754,0
2018,July,13,INDIANA,LMK,1.1,75.0,2,2.0,NNW,38.6336,-86.1095,38.6464,-86.0967,0
2018,July,12,SOUTH CAROLINA,ILM,0.06,15.0,10,1.0,S,33.69,-78.88,33.6904,-78.8809,0
2018,July,22,NORTH DAKOTA,BIS,0.53,400.0,3,1.0,SSW,47.7814,-103.295,47.781,-103.2836,1
2018,July,14,NORTH DAKOTA,BIS,1.01,300.0,13,4.0,S,47.24,-102.19,47.2257,-102.1858,0
2018,September,16,IOWA,FSD,3.89,25.0,5,1.0,SW,43.4238,-94.9899,43.4368,-94.9144,0
2018,September,14,VIRGINIA,AKQ,0.69,75.0,3,1.0,N,37.44,-77.85,37.45,-77.85,0
2018,September,15,VIRGINIA,AKQ,0.25,75.0,1,3.0,WSW,37.5272,-77.4973,37.5303,-77.4912,0
2018,September,15,VIRGINIA,AKQ,1.3,75.0,2,2.0,N,37.5728,-77.4537,37.5965,-77.4493,0
2018,September,15,VIRGINIA,AKQ,1.38,75.0,3,2.0,WSW,37.5372,-77.4909,37.557,-77.4936,0
2018,September,15,VIRGINIA,AKQ,1.05,75.0,3,5.0,W,37.537,-77.5451,37.5522,-77.5446,0
2018,July,13,INDIANA,LMK,6.0,250.0,16,3.0,NE,38.1527,-86.1501,38.1571,-86.0355,1
2018,September,16,KENTUCKY,LMK,5.0,50.0,12,2.0,SSE,37.8969,-86.8838,37.9486,-86.8179,0
2018,July,1,MASSACHUSETTS,BOX,4.4,200.0,8,2.0,SE,42.0531,-71.6983,42.109,-71.6564,0
2018,September,15,VIRGINIA,AKQ,0.5,50.0,1,1.0,NE,37.6601,-77.4107,37.6601,-77.4107,0
2018,June,17,NEBRASKA,OAX,0.35,50.0,2,1.0,NNW,41.95,-96.49,41.9504,-96.4831,0
2018,July,16,SOUTH DAKOTA,ABR,0.15,10.0,1,10.0,N,44.66,-98.94,44.6621,-98.9398,0
2018,September,18,MINNESOTA,MPX,4.61,220.0,4,3.0,WSW,44.5829,-92.975,44.5984,-92.8839,0
2018,June,23,NEBRASKA,OAX,0.24,20.0,1,4.0,NNW,40.4558,-97.2196,40.4586,-97.2169,0
2018,August,5,MISSOURI,SGF,0.1,50.0,0,5.0,SSE,37.66,-94.08,37.66,-94.08,0
2018,September,17,MINNESOTA,MPX,4.94,300.0,5,1.0,S,44.2098,-93.4504,44.2704,-93.3973,0
2018,July,1,NORTH DAKOTA,FGF,1.66,400.0,2,8.0,W,47.83,-98.72,47.85,-98.7,0
2018,August,16,MISSOURI,SGF,0.01,50.0,0,1.0,ENE,37.61,-94.43,37.61,-94.43,0
2018,August,16,MISSOURI,SGF,1.1,40.0,2,4.0,NNE,37.01,-94.17,37.0168,-94.1528,0
2018,August,16,MISSOURI,SGF,0.1,25.0,1,4.0,NNE,37.6311,-94.2574,37.6318,-94.2568,0
2018,September,16,MINNESOTA,MPX,1.15,70.0,2,1.0,SSE,44.0432,-94.1665,44.051,-94.146,0
2018,September,17,MINNESOTA,MPX,0.84,70.0,1,1.0,NNW,44.1155,-94.0785,44.1185,-94.062,0
2018,May,14,CONNECTICUT,ALY,0.39,100.0,1,2.0,W,41.9296,-72.9576,41.93,-72.95,0
2018,July,1,NORTH DAKOTA,FGF,1.46,400.0,1,1.0,W,47.85,-98.7,47.87,-98.69,0
2018,July,2,NORTH DAKOTA,FGF,1.0,150.0,1,5.0,WNW,48.32,-98.48,48.3512,-98.447,1
2018,September,14,INDIANA,LMK,1.75,80.0,6,1.0,N,37.9652,-86.7697,37.976,-86.7396,0
2018,August,16,MISSOURI,SGF,1.01,100.0,2,2.0,SE,37.6468,-94.2696,37.6609,-94.2645,0
2018,August,14,MISSOURI,SGF,4.0,50.0,15,2.0,SE,37.15,-92.85,37.2034,-92.8179,0
2018,August,16,MISSOURI,SGF,0.25,25.0,2,3.0,NNW,37.6266,-94.1831,37.6298,-94.1811,0
2018,August,17,MISSOURI,SGF,3.44,100.0,8,3.0,ESE,36.8815,-93.738,36.9252,-93.708,0
2018,September,17,MINNESOTA,MPX,10.88,300.0,10,4.0,SE,43.9926,-93.6634,44.0235,-93.4488,0
2018,May,15,COLORADO,GLD,0.01,100.0,8,18.0,N,39.5529,-103.0966,39.5529,-103.0966,0
2018,June,17,IOWA,OAX,0.1,10.0,1,0.0,N,40.82,-95.8,40.82,-95.79,0
2018,July,5,MINNESOTA,FGF,0.7,200.0,0,1.0,NE,47.49,-94.88,47.49,-94.88,1
2018,August,18,MICHIGAN,APX,6.63,70.0,11,3.0,SSW,44.9344,-85.0003,44.9893,-84.8891,0
2018,June,19,NEBRASKA,OAX,0.05,25.0,2,4.0,NNE,40.3274,-96.0958,40.3274,-96.0948,0
2018,July,17,NORTH DAKOTA,FGF,1.9,100.0,3,1.0,NW,46.26,-97.46,46.2528,-97.4216,0
2018,July,20,MINNESOTA,FGF,1.75,250.0,3,2.0,W,48.02,-94.98,48.0302,-94.9453,0
2018,July,20,MINNESOTA,FGF,2.0,400.0,4,4.0,ENE,48.05,-94.85,48.0574,-94.8339,0
2018,July,20,MINNESOTA,FGF,5.0,400.0,11,3.0,WNW,47.99,-94.75,48.0379,-94.68,1
2018,July,14,NORTH DAKOTA,BIS,0.33,100.0,5,0.0,NE,47.3047,-102.1931,47.3,-102.1926,0
2018,September,16,MINNESOTA,MPX,5.3,220.0,5,0.0,SW,43.698,-94.353,43.7077,-94.2478,1
2018,September,17,MINNESOTA,MPX,7.13,440.0,6,1.0,NNE,44.1401,-93.7612,44.1937,-93.6382,0
2018,August,17,MISSOURI,SGF,6.0,100.0,11,2.0,WSW,36.9252,-93.708,36.9931,-93.6641,0
2018,August,14,OKLAHOMA,TSA,5.2,200.0,13,4.0,WSW,36.076,-95.44,36.1241,-95.3676,0
2018,September,18,WISCONSIN,MPX,1.67,140.0,2,0.0,WNW,44.7318,-92.4738,44.7473,-92.4478,0
2018,July,20,KENTUCKY,LMK,1.2,60.0,3,1.0,SSE,37.39,-85.9443,37.3737,-85.937,1
2018,July,17,KENTUCKY,LMK,2.1,60.0,2,1.0,NNE,36.9614,-85.5931,36.9704,-85.5514,1
2018,July,17,IOWA,DVN,2.14,50.0,8,0.0,N,40.803,-91.9699,40.8024,-91.9304,0
2018,July,17,IOWA,DVN,0.19,75.0,2,1.0,E,40.7482,-91.9567,40.7468,-91.9554,0
2018,September,17,MINNESOTA,MPX,9.06,500.0,7,7.0,SSE,44.1965,-93.2379,44.2965,-93.1195,0
